Car_id,Date,Gender,Annual Income,Dealer_Name,Company,Model,Engine,Transmission,Color,Price ($),Dealer_No,Body Style,Dealer_Region
C_CND_007120,10/23/2022,Male,134566,Race Car Help,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Black,42001,78758-7841,Hardtop,Austin
C_CND_007121,10/23/2022,Female,38396,Hatfield Volkswagen,Buick,Park Avenue,DoubleÂ Overhead Camshaft,Auto,Pale White,62001,99301-3882,Hatchback,Pasco
C_CND_007122,10/23/2022,Male,98810,Iceberg Rentals,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,32000,53546-9427,Hatchback,Janesville
C_CND_007123,10/23/2022,Female,47345,McKinney Dodge Chrysler Jeep,Pontiac,Sunfire,Overhead Camshaft,Manual,Red,43000,85257-3102,Sedan,Scottsdale
C_CND_007124,10/23/2022,Female,51079,Motor Vehicle Branch Office,Toyota,Land Cruiser,DoubleÂ Overhead Camshaft,Auto,Red,12000,78758-7841,SUV,Austin
C_CND_007125,10/23/2022,Male,59366,Nebo Chevrolet,Volkswagen,Jetta,Overhead Camshaft,Manual,Red,24000,06457-3834,Passenger,Middletown
C_CND_007126,10/23/2022,Male,121532,New Castle Ford Lincoln Mercury,Lincoln,Navigator,DoubleÂ Overhead Camshaft,Auto,Black,19000,60504-7114,Sedan,Aurora
C_CND_007127,10/23/2022,Male,140263,Pars Auto Sales,Nissan,Frontier,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,38701-8047,Hatchback,Greenville
C_CND_007128,10/23/2022,Male,89844,Pitre Buick-Pontiac-Gmc of Scottsdale,Ford,Contour,DoubleÂ Overhead Camshaft,Auto,Pale White,62000,99301-3882,Sedan,Pasco
C_CND_007129,10/23/2022,Male,87099,Progressive Shippers Cooperative Association No,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,Black,39000,53546-9427,SUV,Janesville
C_CND_007130,10/23/2022,Male,76787,Star Enterprises Inc,Dodge,Caravan,Overhead Camshaft,Manual,Red,24000,99301-3882,Hardtop,Pasco
C_CND_007131,10/23/2022,Male,93491,Race Car Help,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,78758-7841,SUV,Austin
C_CND_007132,10/23/2022,Male,102860,Ryder Truck Rental and Leasing,Toyota,RAV4,Overhead Camshaft,Manual,Pale White,22000,06457-3834,Hatchback,Middletown
C_CND_007133,10/23/2022,Female,67285,Race Car Help,Saturn,SC,Overhead Camshaft,Manual,Red,61000,78758-7841,Hardtop,Austin
C_CND_007134,10/23/2022,Male,61821,Scrivener Performance Engineering,Plymouth,Prowler,DoubleÂ Overhead Camshaft,Auto,Red,15000,38701-8047,Hatchback,Greenville
C_CND_007135,10/23/2022,Male,77267,Star Enterprises Inc,Toyota,Camry,DoubleÂ Overhead Camshaft,Auto,Red,31000,99301-3882,Hatchback,Pasco
C_CND_007136,10/23/2022,Male,109565,Suburban Ford,Buick,Park Avenue,Overhead Camshaft,Manual,Pale White,23000,53546-9427,Hatchback,Janesville
C_CND_007137,10/23/2022,Male,110405,Tri-State Mack Inc,Ford,Crown Victoria,DoubleÂ Overhead Camshaft,Auto,Red,29500,85257-3102,Passenger,Scottsdale
C_CND_007138,10/23/2022,Male,86682,U-Haul CO,Mercedes-B,C-Class,Overhead Camshaft,Manual,Pale White,17250,78758-7841,Hatchback,Austin
C_CND_007139,10/23/2022,Male,46289,Ryder Truck Rental and Leasing,Nissan,Pathfinder,Overhead Camshaft,Manual,Red,11500,06457-3834,Hardtop,Middletown
C_CND_007140,10/23/2022,Male,131274,Rabun Used Car Sales,Dodge,Viper,Overhead Camshaft,Manual,Black,26000,85257-3102,SUV,Scottsdale
C_CND_007141,10/23/2022,Male,41415,Buddy Storbeck's Diesel Service Inc,Dodge,Ram Wagon,Overhead Camshaft,Manual,Pale White,16000,06457-3834,Passenger,Scottsdale
C_CND_007142,10/23/2022,Male,79687,C & M Motors Inc,Toyota,Camry,DoubleÂ Overhead Camshaft,Auto,Red,31000,60504-7114,Hatchback,Austin
C_CND_007143,10/23/2022,Male,127189,Capitol KIA,Cadillac,Escalade,Overhead Camshaft,Manual,Black,34000,38701-8047,Sedan,Middletown
C_CND_007144,10/23/2022,Male,31780,Chrysler of Tri-Cities,Jeep,Cherokee,DoubleÂ Overhead Camshaft,Auto,Red,14000,99301-3882,Sedan,Aurora
C_CND_007145,10/23/2022,Male,52354,Chrysler Plymouth,Ford,Expedition,Overhead Camshaft,Manual,Red,22000,53546-9427,SUV,Greenville
C_CND_007146,10/23/2022,Male,126826,Classic Chevy,Audi,A8,Overhead Camshaft,Manual,Red,13000,85257-3102,Passenger,Pasco
C_CND_007147,10/23/2022,Female,149896,Clay Johnson Auto Sales,Cadillac,Eldorado,Overhead Camshaft,Manual,Red,37000,78758-7841,Passenger,Janesville
C_CND_007148,10/23/2022,Male,43870,Suburban Ford,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Red,31000,53546-9427,Hardtop,Janesville
C_CND_007149,10/23/2022,Male,87187,Enterprise Rent A Car,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Pale White,25000,60504-7114,SUV,Austin
C_CND_007150,10/23/2022,Female,146237,Buddy Storbeck's Diesel Service Inc,Ford,Ranger,Overhead Camshaft,Manual,Black,18100,06457-3834,Hardtop,Middletown
C_CND_007151,10/23/2022,Female,41029,Hatfield Volkswagen,Acura,RL,Overhead Camshaft,Manual,Pale White,17500,99301-3882,SUV,Aurora
C_CND_007152,10/23/2022,Female,107724,Iceberg Rentals,Honda,CR-V,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,53546-9427,SUV,Greenville
C_CND_007153,10/23/2022,Male,107337,McKinney Dodge Chrysler Jeep,Toyota,RAV4,DoubleÂ Overhead Camshaft,Auto,Black,28000,85257-3102,Hatchback,Pasco
C_CND_007154,10/23/2022,Female,133125,Chrysler Plymouth,Chevrolet,Malibu,DoubleÂ Overhead Camshaft,Auto,Black,16000,53546-9427,Hardtop,Janesville
C_CND_007155,10/23/2022,Male,135774,Diehl Motor CO Inc,Infiniti,I30,Overhead Camshaft,Manual,Red,22000,06457-3834,Hardtop,Middletown
C_CND_007156,10/24/2022,Male,121244,Scrivener Performance Engineering,Saturn,LS,DoubleÂ Overhead Camshaft,Auto,Pale White,45001,38701-8047,Sedan,Greenville
C_CND_007157,10/24/2022,Female,57164,Star Enterprises Inc,Plymouth,Neon,DoubleÂ Overhead Camshaft,Auto,Pale White,27251,99301-3882,SUV,Pasco
C_CND_007158,10/24/2022,Male,118180,Suburban Ford,Acura,RL,Overhead Camshaft,Manual,Pale White,17001,53546-9427,SUV,Janesville
C_CND_007159,10/24/2022,Female,130579,Tri-State Mack Inc,Toyota,Sienna,Overhead Camshaft,Manual,Black,16901,85257-3102,Passenger,Scottsdale
C_CND_007160,10/24/2022,Male,51123,U-Haul CO,Toyota,Corolla,DoubleÂ Overhead Camshaft,Auto,Red,41001,78758-7841,Passenger,Austin
C_CND_007161,10/24/2022,Male,51132,McKinney Dodge Chrysler Jeep,Dodge,Durango,DoubleÂ Overhead Camshaft,Auto,Pale White,10500,85257-3102,SUV,Scottsdale
C_CND_007162,10/24/2022,Male,83158,Nebo Chevrolet,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Red,39001,06457-3834,Hardtop,Middletown
C_CND_007163,10/24/2022,Male,85245,Nebo Chevrolet,Volkswagen,Jetta,Overhead Camshaft,Manual,Red,24000,06457-3834,Passenger,Middletown
C_CND_007164,10/24/2022,Male,130176,New Castle Ford Lincoln Mercury,Oldsmobile,Intrigue,DoubleÂ Overhead Camshaft,Auto,Red,39550,60504-7114,SUV,Aurora
C_CND_007165,10/24/2022,Male,121441,Pars Auto Sales,Jeep,Wrangler,Overhead Camshaft,Manual,Red,13000,38701-8047,Hatchback,Greenville
C_CND_007166,10/24/2022,Male,140503,New Castle Ford Lincoln Mercury,Dodge,Durango,Overhead Camshaft,Manual,Pale White,27000,60504-7114,SUV,Aurora
C_CND_007167,10/24/2022,Male,123557,Pars Auto Sales,Lincoln,Continental,Overhead Camshaft,Manual,Pale White,27000,38701-8047,Passenger,Greenville
C_CND_007168,10/24/2022,Male,138419,Saab-Belle Dodge,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Red,29001,60504-7114,Hardtop,Aurora
C_CND_007169,10/24/2022,Male,115289,Progressive Shippers Cooperative Association No,Chrysler,Sebring Coupe,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,53546-9427,Sedan,Janesville
C_CND_007170,10/24/2022,Male,87245,Scrivener Performance Engineering,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,21001,38701-8047,Hardtop,Greenville
C_CND_007171,10/24/2022,Male,36748,Diehl Motor CO Inc,Pontiac,Firebird,Overhead Camshaft,Manual,Black,43000,06457-3834,Hardtop,Middletown
C_CND_007172,10/24/2022,Male,51542,Ryder Truck Rental and Leasing,Toyota,Corolla,DoubleÂ Overhead Camshaft,Auto,Red,41000,06457-3834,Passenger,Middletown
C_CND_007173,10/24/2022,Female,108124,Saab-Belle Dodge,Honda,CR-V,DoubleÂ Overhead Camshaft,Auto,Red,12000,60504-7114,SUV,Aurora
C_CND_007174,10/24/2022,Male,41891,Scrivener Performance Engineering,Toyota,Corolla,Overhead Camshaft,Manual,Pale White,22000,38701-8047,Passenger,Greenville
C_CND_007175,10/24/2022,Female,138342,Iceberg Rentals,Volkswagen,Golf,Overhead Camshaft,Manual,Pale White,17000,53546-9427,Hardtop,Janesville
C_CND_007176,10/24/2022,Male,115232,New Castle Ford Lincoln Mercury,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,60504-7114,SUV,Austin
C_CND_007177,10/24/2022,Female,142679,Enterprise Rent A Car,Plymouth,Breeze,DoubleÂ Overhead Camshaft,Auto,Red,39000,60504-7114,Hardtop,Aurora
C_CND_007178,10/24/2022,Male,34053,New Castle Ford Lincoln Mercury,Chrysler,Concorde,DoubleÂ Overhead Camshaft,Auto,Black,12500,60504-7114,Hardtop,Aurora
C_CND_007179,10/24/2022,Female,116278,Progressive Shippers Cooperative Association No,Porsche,Carrera Cabrio,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,53546-9427,Passenger,Greenville
C_CND_007180,10/24/2022,Male,109576,Rabun Used Car Sales,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Red,22200,85257-3102,Passenger,Pasco
C_CND_007181,10/25/2022,Male,109175,Buddy Storbeck's Diesel Service Inc,Toyota,Camry,DoubleÂ Overhead Camshaft,Auto,Red,31001,06457-3834,Hatchback,Middletown
C_CND_007182,10/25/2022,Female,58152,C & M Motors Inc,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Pale White,25001,60504-7114,SUV,Aurora
C_CND_007183,10/25/2022,Male,112514,Capitol KIA,Mercedes-B,SLK230,DoubleÂ Overhead Camshaft,Auto,Black,33601,38701-8047,Hatchback,Greenville
C_CND_007184,10/25/2022,Female,85198,Chrysler of Tri-Cities,Jeep,Grand Cherokee,DoubleÂ Overhead Camshaft,Auto,Pale White,36001,99301-3882,SUV,Pasco
C_CND_007185,10/25/2022,Female,85824,Chrysler Plymouth,Chevrolet,Prizm,Overhead Camshaft,Manual,Black,44001,53546-9427,Hatchback,Janesville
C_CND_007186,10/25/2022,Female,30162,Classic Chevy,Hyundai,Elantra,Overhead Camshaft,Manual,Pale White,26501,85257-3102,Sedan,Scottsdale
C_CND_007187,10/25/2022,Male,63902,Pitre Buick-Pontiac-Gmc of Scottsdale,Nissan,Sentra,DoubleÂ Overhead Camshaft,Auto,Black,16000,99301-3882,Passenger,Pasco
C_CND_007188,10/25/2022,Male,33490,Progressive Shippers Cooperative Association No,Honda,Civic,DoubleÂ Overhead Camshaft,Auto,Pale White,25000,53546-9427,Hatchback,Janesville
C_CND_007189,10/25/2022,Male,51955,Rabun Used Car Sales,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,85257-3102,Passenger,Scottsdale
C_CND_007190,10/25/2022,Female,77804,Race Car Help,Volkswagen,Jetta,Overhead Camshaft,Manual,Pale White,27000,78758-7841,Passenger,Austin
C_CND_007191,10/25/2022,Male,128658,Motor Vehicle Branch Office,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Red,21000,78758-7841,Hardtop,Austin
C_CND_007192,10/25/2022,Male,136553,Chrysler Plymouth,Volvo,S70,DoubleÂ Overhead Camshaft,Auto,Black,26000,53546-9427,Hardtop,Janesville
C_CND_007193,10/25/2022,Male,57053,Race Car Help,Dodge,Stratus,Overhead Camshaft,Manual,Red,25000,78758-7841,Hatchback,Austin
C_CND_007194,10/25/2022,Female,106842,Ryder Truck Rental and Leasing,Nissan,Quest,Overhead Camshaft,Manual,Black,12000,06457-3834,SUV,Middletown
C_CND_007195,10/25/2022,Male,132755,C & M Motors Inc,Cadillac,Seville,Overhead Camshaft,Manual,Black,44001,60504-7114,Hardtop,Aurora
C_CND_007196,10/25/2022,Male,31561,Scrivener Performance Engineering,Cadillac,Catera,DoubleÂ Overhead Camshaft,Auto,Pale White,75001,38701-8047,Hatchback,Greenville
C_CND_007197,10/25/2022,Male,120201,Star Enterprises Inc,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Black,60001,99301-3882,Sedan,Pasco
C_CND_007198,10/25/2022,Male,57843,Suburban Ford,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Pale White,38001,53546-9427,Passenger,Janesville
C_CND_007199,10/25/2022,Male,30648,Motor Vehicle Branch Office,Oldsmobile,Alero,Overhead Camshaft,Manual,Black,17000,78758-7841,Hardtop,Austin
C_CND_007200,10/25/2022,Male,44096,Tri-State Mack Inc,Plymouth,Prowler,Overhead Camshaft,Manual,Red,71000,85257-3102,Hatchback,Scottsdale
C_CND_007201,10/25/2022,Male,132916,U-Haul CO,Saturn,LW,Overhead Camshaft,Manual,Pale White,13500,78758-7841,Hatchback,Austin
C_CND_007202,10/25/2022,Male,60479,Buddy Storbeck's Diesel Service Inc,Volkswagen,GTI,Overhead Camshaft,Manual,Black,25000,06457-3834,SUV,Middletown
C_CND_007203,10/25/2022,Male,97609,C & M Motors Inc,Plymouth,Neon,Overhead Camshaft,Manual,Pale White,22000,60504-7114,SUV,Aurora
C_CND_007204,10/25/2022,Male,73957,Capitol KIA,Jeep,Wrangler,DoubleÂ Overhead Camshaft,Auto,Red,19000,38701-8047,Hatchback,Greenville
C_CND_007205,10/25/2022,Male,125943,Race Car Help,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Red,31000,78758-7841,SUV,Janesville
C_CND_007206,10/25/2022,Male,46853,Ryder Truck Rental and Leasing,Buick,Regal,DoubleÂ Overhead Camshaft,Auto,Black,19500,06457-3834,Passenger,Scottsdale
C_CND_007207,10/25/2022,Male,80532,Saab-Belle Dodge,Chrysler,LHS,Overhead Camshaft,Manual,Pale White,41500,60504-7114,Hatchback,Austin
C_CND_007208,10/25/2022,Female,33034,Scrivener Performance Engineering,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Red,29000,38701-8047,Hatchback,Middletown
C_CND_007209,10/25/2022,Male,48767,Star Enterprises Inc,Nissan,Altima,DoubleÂ Overhead Camshaft,Auto,Pale White,20000,99301-3882,Hatchback,Aurora
C_CND_007210,10/25/2022,Female,67698,Suburban Ford,Cadillac,DeVille,DoubleÂ Overhead Camshaft,Auto,Red,22000,53546-9427,SUV,Greenville
C_CND_007211,10/26/2022,Female,97646,Clay Johnson Auto Sales,Ford,Windstar,DoubleÂ Overhead Camshaft,Auto,Red,31001,78758-7841,Sedan,Austin
C_CND_007212,10/26/2022,Male,46992,Diehl Motor CO Inc,Chrysler,Concorde,DoubleÂ Overhead Camshaft,Auto,Pale White,46001,06457-3834,Hatchback,Middletown
C_CND_007213,10/26/2022,Female,67295,Enterprise Rent A Car,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Red,39001,60504-7114,Hatchback,Aurora
C_CND_007214,10/26/2022,Female,46612,Gartner Buick Hyundai Saab,Mercury,Mystique,DoubleÂ Overhead Camshaft,Auto,Black,9001,38701-8047,Passenger,Greenville
C_CND_007215,10/26/2022,Male,103472,Hatfield Volkswagen,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Red,41001,99301-3882,Hatchback,Pasco
C_CND_007216,10/26/2022,Male,135035,Iceberg Rentals,Subaru,Forester,Overhead Camshaft,Manual,Red,26801,53546-9427,Hatchback,Janesville
C_CND_007217,10/26/2022,Female,70321,McKinney Dodge Chrysler Jeep,Volkswagen,Golf,Overhead Camshaft,Manual,Red,25001,85257-3102,Hatchback,Austin
C_CND_007218,10/26/2022,Male,121180,Motor Vehicle Branch Office,Lexus,LS400,Overhead Camshaft,Manual,Black,69001,78758-7841,Sedan,Austin
C_CND_007219,10/26/2022,Female,52044,Suburban Ford,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,14000,53546-9427,Hardtop,Janesville
C_CND_007220,10/26/2022,Male,140671,Star Enterprises Inc,Mercedes-B,SLK,DoubleÂ Overhead Camshaft,Auto,Pale White,36500,99301-3882,Passenger,Pasco
C_CND_007221,10/26/2022,Male,80108,Suburban Ford,Mitsubishi,Diamante,Overhead Camshaft,Manual,Red,12000,53546-9427,Hatchback,Janesville
C_CND_007222,10/26/2022,Female,38007,Tri-State Mack Inc,Volvo,S40,Overhead Camshaft,Manual,Red,22000,85257-3102,Sedan,Scottsdale
C_CND_007223,10/26/2022,Male,106467,U-Haul CO,Toyota,Sienna,DoubleÂ Overhead Camshaft,Auto,Pale White,26000,78758-7841,Passenger,Austin
C_CND_007224,10/26/2022,Male,124922,Progressive Shippers Cooperative Association No,Lincoln,Continental,Overhead Camshaft,Manual,Black,18600,53546-9427,Passenger,Janesville
C_CND_007225,10/26/2022,Male,122039,Rabun Used Car Sales,Ford,Taurus,Overhead Camshaft,Manual,Red,22000,85257-3102,SUV,Scottsdale
C_CND_007226,10/26/2022,Female,122699,Rabun Used Car Sales,Mitsubishi,Eclipse,Overhead Camshaft,Manual,Black,25000,85257-3102,Hardtop,Scottsdale
C_CND_007227,10/26/2022,Female,68254,Tri-State Mack Inc,Oldsmobile,Bravada,Overhead Camshaft,Manual,Black,17701,85257-3102,Hatchback,Scottsdale
C_CND_007228,10/26/2022,Male,49999,Diehl Motor CO Inc,Mercedes-B,M-Class,Overhead Camshaft,Manual,Pale White,41001,06457-3834,Hardtop,Middletown
C_CND_007229,10/26/2022,Male,60073,Progressive Shippers Cooperative Association No,Lincoln,Town car,DoubleÂ Overhead Camshaft,Auto,Black,26001,53546-9427,Hatchback,Janesville
C_CND_007230,10/26/2022,Male,82658,Rabun Used Car Sales,Ford,Crown Victoria,Overhead Camshaft,Manual,Pale White,20601,85257-3102,Passenger,Scottsdale
C_CND_007231,10/26/2022,Male,61513,Race Car Help,Nissan,Xterra,DoubleÂ Overhead Camshaft,Auto,Black,9000,78758-7841,Passenger,Austin
C_CND_007232,10/26/2022,Male,123932,Gartner Buick Hyundai Saab,Mercedes-B,M-Class,Overhead Camshaft,Manual,Pale White,41501,38701-8047,Hardtop,Greenville
C_CND_007233,10/26/2022,Male,89782,Motor Vehicle Branch Office,Chrysler,Concorde,DoubleÂ Overhead Camshaft,Auto,Pale White,46001,78758-7841,Hardtop,Austin
C_CND_007234,10/26/2022,Male,102117,Scrivener Performance Engineering,Volkswagen,Jetta,Overhead Camshaft,Manual,Pale White,45000,38701-8047,Passenger,Greenville
C_CND_007235,10/26/2022,Male,65813,Chrysler of Tri-Cities,Plymouth,Neon,DoubleÂ Overhead Camshaft,Auto,Pale White,27000,99301-3882,SUV,Pasco
C_CND_007236,10/26/2022,Male,71533,Chrysler Plymouth,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,53546-9427,Sedan,Janesville
C_CND_007237,10/26/2022,Male,57502,Classic Chevy,Plymouth,Voyager,Overhead Camshaft,Manual,Black,75000,85257-3102,Passenger,Scottsdale
C_CND_007238,10/26/2022,Male,33833,Clay Johnson Auto Sales,Plymouth,Prowler,Overhead Camshaft,Manual,Red,71000,78758-7841,Hatchback,Austin
C_CND_007239,10/26/2022,Male,103498,Ryder Truck Rental and Leasing,Dodge,Ram Pickup,DoubleÂ Overhead Camshaft,Auto,Red,39000,06457-3834,Hardtop,Middletown
C_CND_007240,10/26/2022,Male,78425,Enterprise Rent A Car,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Pale White,21100,60504-7114,Hatchback,Aurora
C_CND_007241,10/26/2022,Male,34845,Gartner Buick Hyundai Saab,Mercedes-B,SLK,DoubleÂ Overhead Camshaft,Auto,Red,19000,38701-8047,Passenger,Greenville
C_CND_007242,10/26/2022,Male,140144,Hatfield Volkswagen,Chevrolet,Lumina,Overhead Camshaft,Manual,Red,12000,99301-3882,Passenger,Pasco
C_CND_007243,10/26/2022,Male,109054,Tri-State Mack Inc,Dodge,Stratus,DoubleÂ Overhead Camshaft,Auto,Red,31000,85257-3102,Hatchback,Pasco
C_CND_007244,10/26/2022,Male,34475,U-Haul CO,Dodge,Intrepid,DoubleÂ Overhead Camshaft,Auto,Red,31000,78758-7841,Sedan,Janesville
C_CND_007245,10/26/2022,Male,131355,Progressive Shippers Cooperative Association No,Buick,Park Avenue,DoubleÂ Overhead Camshaft,Auto,Black,61500,53546-9427,Hatchback,Scottsdale
C_CND_007246,10/26/2022,Male,79583,Rabun Used Car Sales,Dodge,Viper,Overhead Camshaft,Manual,Black,26000,85257-3102,SUV,Austin
C_CND_007247,10/26/2022,Male,58761,Race Car Help,BMW,328i,DoubleÂ Overhead Camshaft,Auto,Black,18000,78758-7841,Sedan,Janesville
C_CND_007248,10/26/2022,Male,102608,Ryder Truck Rental and Leasing,Oldsmobile,Bravada,DoubleÂ Overhead Camshaft,Auto,Red,19000,06457-3834,Hatchback,Scottsdale
C_CND_007249,10/26/2022,Female,134428,Saab-Belle Dodge,Nissan,Maxima,Overhead Camshaft,Manual,Pale White,22000,60504-7114,Sedan,Janesville
C_CND_007250,10/26/2022,Male,131984,Pitre Buick-Pontiac-Gmc of Scottsdale,Mercedes-B,M-Class,DoubleÂ Overhead Camshaft,Auto,Black,18000,99301-3882,Hardtop,Pasco
C_CND_007251,10/28/2022,Male,46231,Nebo Chevrolet,Volvo,C70,Overhead Camshaft,Manual,Red,82001,06457-3834,Hatchback,Middletown
C_CND_007252,10/28/2022,Male,96577,New Castle Ford Lincoln Mercury,Saturn,LW,Overhead Camshaft,Manual,Red,49501,60504-7114,Hatchback,Aurora
C_CND_007253,10/28/2022,Male,57269,Pars Auto Sales,Chevrolet,Prizm,Overhead Camshaft,Manual,Red,24001,38701-8047,Hatchback,Greenville
C_CND_007254,10/28/2022,Female,85561,Pitre Buick-Pontiac-Gmc of Scottsdale,Cadillac,Catera,DoubleÂ Overhead Camshaft,Auto,Pale White,75501,99301-3882,Hatchback,Pasco
C_CND_007255,10/28/2022,Male,86952,Ryder Truck Rental and Leasing,Acura,TL,Overhead Camshaft,Manual,Pale White,14000,06457-3834,Hatchback,Middletown
C_CND_007256,10/28/2022,Male,111669,Saab-Belle Dodge,Mitsubishi,Diamante,Overhead Camshaft,Manual,Red,25000,60504-7114,Hatchback,Aurora
C_CND_007257,10/28/2022,Male,111169,Scrivener Performance Engineering,Pontiac,Sunfire,DoubleÂ Overhead Camshaft,Auto,Black,18000,38701-8047,Sedan,Greenville
C_CND_007258,10/28/2022,Male,112845,Star Enterprises Inc,Mercedes-B,E-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,99301-3882,Sedan,Pasco
C_CND_007259,10/28/2022,Male,119943,Star Enterprises Inc,Oldsmobile,Bravada,DoubleÂ Overhead Camshaft,Auto,Red,19000,99301-3882,Hatchback,Pasco
C_CND_007260,10/28/2022,Male,59540,Suburban Ford,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Pale White,20000,53546-9427,Hatchback,Janesville
C_CND_007261,10/28/2022,Male,88784,Rabun Used Car Sales,Infiniti,I30,DoubleÂ Overhead Camshaft,Auto,Black,21001,85257-3102,Hardtop,Austin
C_CND_007262,10/28/2022,Male,54205,U-Haul CO,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Red,22000,78758-7841,Hatchback,Austin
C_CND_007263,10/28/2022,Male,54644,Iceberg Rentals,Toyota,Camry,Overhead Camshaft,Manual,Black,29000,53546-9427,Hatchback,Janesville
C_CND_007264,10/28/2022,Male,51324,McKinney Dodge Chrysler Jeep,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Pale White,42000,85257-3102,Passenger,Scottsdale
C_CND_007265,10/28/2022,Male,36984,Motor Vehicle Branch Office,Jeep,Grand Cherokee,Overhead Camshaft,Manual,Black,19000,78758-7841,SUV,Austin
C_CND_007266,10/28/2022,Male,53467,Nebo Chevrolet,Toyota,Celica,Overhead Camshaft,Manual,Pale White,14000,06457-3834,SUV,Middletown
C_CND_007267,10/28/2022,Male,100953,Saab-Belle Dodge,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Red,21250,60504-7114,Hardtop,Aurora
