Gender,Annual Income,Company,Model,Engine,Transmission,Color,Price ($),Dealer_No,Body Style,Dealer_Region,Year,Month
Male,41352,Mitsubishi,Diamante,Overhead Camshaft,Manual,Black,49000,852573102,Hatchback,Scottsdale,2022,3
Male,140956,Toyota,RAV4,DoubleOverhead Camshaft,Auto,Pale White,27000,787587841,Hatchback,Austin,2022,3
Male,76883,Volkswagen,Jetta,DoubleOverhead Camshaft,Auto,Red,16000,64573834,Passenger,Middletown,2022,3
Male,92101,Saturn,SC,Overhead Camshaft,Manual,Red,61000,852573102,Hardtop,Scottsdale,2022,3
Male,144195,Mercedes-B,M-Class,Overhead Camshaft,Manual,Pale White,41000,605047114,Hatchback,Austin,2022,3
Female,71119,Buick,Regal,DoubleOverhead Camshaft,Auto,Black,19000,387018047,Passenger,Middletown,2022,3
Male,74238,Mercedes-B,M-Class,Overhead Camshaft,Manual,Pale White,41000,993013882,Hatchback,Aurora,2022,3
Male,65139,Mercury,Grand Marquis,DoubleOverhead Camshaft,Auto,Black,19500,535469427,SUV,Greenville,2022,3
Male,134435,Ford,Crown Victoria,DoubleOverhead Camshaft,Auto,Red,29500,852573102,Passenger,Pasco,2022,3
Male,73033,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,14000,787587841,Sedan,Austin,2022,3
Female,99165,Saturn,SW,Overhead Camshaft,Manual,Black,36500,64573834,Passenger,Middletown,2022,3
Male,34012,Lincoln,Continental,Overhead Camshaft,Manual,Red,82000,605047114,Passenger,Aurora,2022,3
Male,108303,Chevrolet,Camaro,DoubleOverhead Camshaft,Auto,Red,24000,387018047,Sedan,Greenville,2022,3
Male,83621,Dodge,Caravan,DoubleOverhead Camshaft,Auto,Black,23001,993013882,SUV,Pasco,2022,3
Male,34077,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,14000,535469427,Sedan,Janesville,2022,3
Male,50801,Audi,A6,Overhead Camshaft,Manual,Black,25000,852573102,SUV,Scottsdale,2022,3
Male,33219,Oldsmobile,Cutlass,DoubleOverhead Camshaft,Auto,Pale White,46000,787587841,Sedan,Austin,2022,3
Male,136749,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,14000,535469427,Hardtop,Janesville,2022,3
Male,92749,Acura,RL,Overhead Camshaft,Manual,Red,17000,993013882,SUV,Pasco,2022,3
Male,83958,Toyota,Sienna,Overhead Camshaft,Manual,Black,12000,535469427,Passenger,Janesville,2022,3
Male,117823,Volvo,S40,DoubleOverhead Camshaft,Auto,Pale White,42000,852573102,Sedan,Scottsdale,2022,3
Male,118356,Mitsubishi,Diamante,DoubleOverhead Camshaft,Auto,Pale White,21000,787587841,Hatchback,Austin,2022,3
Male,73223,Volvo,V70,DoubleOverhead Camshaft,Auto,Black,39000,64573834,Passenger,Middletown,2022,3
Male,125468,Nissan,Quest,Overhead Camshaft,Manual,Black,19000,605047114,SUV,Aurora,2022,3
Male,83159,Chrysler,LHS,DoubleOverhead Camshaft,Auto,Black,26000,387018047,Hatchback,Greenville,2022,3
Male,119993,Honda,CR-V,DoubleOverhead Camshaft,Auto,Black,31000,787587841,SUV,Austin,2022,3
Male,149154,Chrysler,LHS,DoubleOverhead Camshaft,Auto,Pale White,20500,535469427,Hatchback,Janesville,2022,3
Male,90335,Saturn,LW,DoubleOverhead Camshaft,Auto,Pale White,18000,852573102,Hatchback,Scottsdale,2022,3
Female,120858,Nissan,Frontier,Overhead Camshaft,Manual,Black,53000,787587841,Hatchback,Austin,2022,3
Female,126252,Mitsubishi,Eclipse,DoubleOverhead Camshaft,Auto,Black,27000,64573834,Hatchback,Middletown,2022,3
Male,43117,Dodge,Ram Pickup,Overhead Camshaft,Manual,Black,19000,605047114,Hatchback,Aurora,2022,3
Male,128560,Jeep,Wrangler,DoubleOverhead Camshaft,Auto,Red,19000,387018047,Hatchback,Greenville,2022,3
Male,63532,Volvo,S70,DoubleOverhead Camshaft,Auto,Pale White,32000,993013882,Hatchback,Pasco,2022,3
Male,115104,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,26000,387018047,Sedan,Greenville,2022,3
Male,70978,Volkswagen,Passat,DoubleOverhead Camshaft,Auto,Black,9000,993013882,Hatchback,Pasco,2022,3
Male,132037,Oldsmobile,Aurora,Overhead Camshaft,Manual,Red,34000,535469427,Passenger,Janesville,2022,3
Male,41999,Mitsubishi,Diamante,Overhead Camshaft,Manual,Red,19000,852573102,Hatchback,Scottsdale,2022,3
Male,98136,Volkswagen,GTI,Overhead Camshaft,Manual,Black,25000,787587841,SUV,Austin,2022,3
Male,54615,Chevrolet,Corvette,DoubleOverhead Camshaft,Auto,Pale White,25000,64573834,SUV,Middletown,2022,3
Male,119954,Audi,A6,Overhead Camshaft,Manual,Pale White,14000,605047114,SUV,Aurora,2022,3
Female,135698,Ford,Escort,DoubleOverhead Camshaft,Auto,Red,15000,387018047,Passenger,Greenville,2022,3
Female,76377,Oldsmobile,Cutlass,DoubleOverhead Camshaft,Auto,Pale White,46000,787587841,Sedan,Janesville,2022,3
Female,49803,Chrysler,Concorde,DoubleOverhead Camshaft,Auto,Pale White,46000,64573834,Hatchback,Austin,2022,3
Male,65254,Buick,LeSabre,Overhead Camshaft,Manual,Black,20000,605047114,Sedan,Austin,2022,3
Male,67005,Mercury,Grand Marquis,DoubleOverhead Camshaft,Auto,Black,9500,387018047,SUV,Middletown,2022,3
Male,143261,Jeep,Grand Cherokee,Overhead Camshaft,Manual,Pale White,15000,993013882,SUV,Aurora,2022,3
Male,75954,Mitsubishi,Diamante,Overhead Camshaft,Manual,Red,19000,535469427,Hatchback,Greenville,2022,3
Male,44949,Buick,Regal,DoubleOverhead Camshaft,Auto,Black,19500,852573102,Passenger,Pasco,2022,3
Female,120195,Infiniti,I30,DoubleOverhead Camshaft,Auto,Black,21000,787587841,Hatchback,Janesville,2022,3
Male,125677,Mercedes-B,S-Class,DoubleOverhead Camshaft,Auto,Black,39000,64573834,SUV,Middletown,2022,3
Male,99141,Nissan,Maxima,Overhead Camshaft,Manual,Red,16000,605047114,Sedan,Aurora,2022,3
Male,123868,Oldsmobile,Bravada,DoubleOverhead Camshaft,Auto,Red,15001,387018047,Hatchback,Greenville,2022,3
Male,78219,Honda,Accord,Overhead Camshaft,Manual,Black,43000,993013882,Sedan,Pasco,2022,3
Female,41136,Nissan,Maxima,Overhead Camshaft,Manual,Pale White,54000,535469427,Sedan,Janesville,2022,3
Male,118529,Dodge,Durango,DoubleOverhead Camshaft,Auto,Red,22000,852573102,SUV,Scottsdale,2022,3
Male,46834,Oldsmobile,Bravada,Overhead Camshaft,Manual,Black,36000,535469427,Hatchback,Janesville,2022,3
Male,114831,Acura,RL,Overhead Camshaft,Manual,Pale White,17250,852573102,SUV,Scottsdale,2022,3
Male,100851,Plymouth,Voyager,Overhead Camshaft,Manual,Black,75000,787587841,Passenger,Austin,2022,3
Male,79684,Lexus,LX470,DoubleOverhead Camshaft,Auto,Pale White,15000,993013882,SUV,Pasco,2022,3
Male,103733,Lexus,GS400,DoubleOverhead Camshaft,Auto,Pale White,31000,535469427,Hatchback,Janesville,2022,3
Male,40569,Mitsubishi,Montero Sport,DoubleOverhead Camshaft,Auto,Pale White,53000,787587841,Hardtop,Austin,2022,3
Female,63961,Chrysler,Concorde,DoubleOverhead Camshaft,Auto,Red,19000,535469427,Hatchback,Austin,2022,3
Female,102339,Cadillac,Eldorado,DoubleOverhead Camshaft,Auto,Black,60500,852573102,Passenger,Austin,2022,3
Male,93767,Ford,Windstar,DoubleOverhead Camshaft,Auto,Pale White,19000,787587841,Sedan,Middletown,2022,3
Female,45178,BMW,528i,DoubleOverhead Camshaft,Auto,Pale White,62001,993013882,SUV,Pasco,2022,3
Male,110973,Ford,Crown Victoria,DoubleOverhead Camshaft,Auto,Black,11100,535469427,Passenger,Janesville,2022,3
Male,58647,Nissan,Frontier,Overhead Camshaft,Manual,Pale White,20000,852573102,Hatchback,Scottsdale,2022,3
Male,93377,Mercury,Grand Marquis,Overhead Camshaft,Manual,Red,71200,787587841,SUV,Austin,2022,3
Male,89960,Chevrolet,Camaro,DoubleOverhead Camshaft,Auto,Pale White,17500,535469427,Sedan,Janesville,2022,3
Female,65171,Dodge,Neon,Overhead Camshaft,Manual,Red,19000,387018047,Hardtop,Greenville,2022,3
Male,146757,Audi,A6,Overhead Camshaft,Manual,Pale White,24000,64573834,SUV,Middletown,2022,3
Male,74573,Toyota,Sienna,Overhead Camshaft,Manual,Black,27500,605047114,Passenger,Aurora,2022,3
Male,119017,Mercedes-B,S-Class,Overhead Camshaft,Manual,Red,21500,387018047,SUV,Greenville,2022,3
Male,81035,Pontiac,Firebird,Overhead Camshaft,Manual,Black,43000,605047114,Hardtop,Aurora,2022,3
Male,72544,Dodge,Viper,DoubleOverhead Camshaft,Auto,Red,41000,64573834,SUV,Middletown,2022,3
Male,108391,Ford,Expedition,Overhead Camshaft,Manual,Black,18000,605047114,SUV,Aurora,2022,3
Male,87836,Mitsubishi,Diamante,DoubleOverhead Camshaft,Auto,Pale White,21000,64573834,Hatchback,Aurora,2022,3
Male,114009,Honda,CR-V,DoubleOverhead Camshaft,Auto,Red,12000,605047114,SUV,Greenville,2022,3
Male,51854,Volkswagen,GTI,DoubleOverhead Camshaft,Auto,Pale White,20000,387018047,SUV,Pasco,2022,3
Male,106041,Honda,Accord,DoubleOverhead Camshaft,Auto,Pale White,21000,787587841,Sedan,Austin,2022,4
Male,55917,Toyota,Camry,Overhead Camshaft,Manual,Black,29000,64573834,Hatchback,Middletown,2022,4
Male,116820,Infiniti,I30,DoubleOverhead Camshaft,Auto,Pale White,51000,605047114,SUV,Aurora,2022,4
Male,102462,Cadillac,Eldorado,Overhead Camshaft,Manual,Red,31000,387018047,Passenger,Greenville,2022,4
Female,125766,Nissan,Altima,DoubleOverhead Camshaft,Auto,Pale White,20000,993013882,Hatchback,Pasco,2022,4
Male,145192,Volvo,S40,Overhead Camshaft,Manual,Red,17000,535469427,Sedan,Janesville,2022,4
Male,119642,Volvo,C70,Overhead Camshaft,Manual,Pale White,24000,787587841,Hatchback,Austin,2022,4
Male,82273,Chevrolet,Metro,DoubleOverhead Camshaft,Auto,Pale White,19000,64573834,Passenger,Middletown,2022,4
Male,34257,Jaguar,S-Type,Overhead Camshaft,Manual,Pale White,20000,605047114,Passenger,Aurora,2022,4
Male,53976,Chrysler,Cirrus,DoubleOverhead Camshaft,Auto,Red,12000,387018047,Passenger,Greenville,2022,4
Male,144552,Ford,Expedition,Overhead Camshaft,Manual,Red,22000,993013882,SUV,Pasco,2022,4
Male,124353,Nissan,Pathfinder,Overhead Camshaft,Manual,Black,69001,387018047,Hardtop,Greenville,2022,4
Male,145993,Ford,Explorer,DoubleOverhead Camshaft,Auto,Pale White,18000,993013882,Hatchback,Pasco,2022,4
Male,130084,Saturn,LS,DoubleOverhead Camshaft,Auto,Pale White,45000,535469427,Sedan,Janesville,2022,4
Male,48804,Dodge,Durango,Overhead Camshaft,Manual,Black,22500,852573102,SUV,Scottsdale,2022,4
Female,121866,Mitsubishi,Diamante,DoubleOverhead Camshaft,Auto,Black,18000,787587841,Hatchback,Austin,2022,4
Female,49045,Dodge,Avenger,DoubleOverhead Camshaft,Auto,Red,22000,64573834,Passenger,Middletown,2022,4
Male,35796,Cadillac,Escalade,DoubleOverhead Camshaft,Auto,Black,28200,605047114,Sedan,Aurora,2022,4
Male,138576,Chevrolet,Prizm,DoubleOverhead Camshaft,Auto,Red,25000,387018047,Hardtop,Greenville,2022,4
Male,139904,Lincoln,Continental,Overhead Camshaft,Manual,Red,82000,993013882,Passenger,Pasco,2022,4
Female,116516,Volkswagen,Beetle,DoubleOverhead Camshaft,Auto,Red,45000,387018047,Hardtop,Greenville,2022,4
Male,65392,Chrysler,300M,DoubleOverhead Camshaft,Auto,Pale White,22000,852573102,SUV,Scottsdale,2022,4
Male,125111,Chrysler,LHS,DoubleOverhead Camshaft,Auto,Black,26000,787587841,Hatchback,Austin,2022,4
Male,111498,Hyundai,Sonata,Overhead Camshaft,Manual,Black,15000,535469427,SUV,Janesville,2022,4
Male,126333,Mercury,Cougar,DoubleOverhead Camshaft,Auto,Black,33000,993013882,Hatchback,Janesville,2022,4
Female,58707,Nissan,Pathfinder,DoubleOverhead Camshaft,Auto,Pale White,75000,535469427,Hatchback,Austin,2022,4
Male,69650,Oldsmobile,Silhouette,DoubleOverhead Camshaft,Auto,Black,60000,852573102,Sedan,Austin,2022,4
Male,109300,Ford,Expedition,Overhead Camshaft,Manual,Black,10000,787587841,SUV,Middletown,2022,4
Male,121503,Mitsubishi,3000GT,DoubleOverhead Camshaft,Auto,Red,19300,64573834,Sedan,Aurora,2022,4
Male,133632,Cadillac,Eldorado,DoubleOverhead Camshaft,Auto,Red,31000,605047114,Passenger,Greenville,2022,4
Male,134171,Subaru,Outback,DoubleOverhead Camshaft,Auto,Red,57000,852573102,SUV,Scottsdale,2022,4
Male,102825,Chevrolet,Corvette,DoubleOverhead Camshaft,Auto,Pale White,25001,787587841,SUV,Austin,2022,4
Male,129019,Acura,RL,Overhead Camshaft,Manual,Black,18000,64573834,SUV,Middletown,2022,4
Male,91951,Honda,Odyssey,Overhead Camshaft,Manual,Pale White,27000,605047114,Passenger,Aurora,2022,4
Male,91071,Volkswagen,GTI,Overhead Camshaft,Manual,Black,25000,387018047,SUV,Greenville,2022,4
Male,146929,Volkswagen,Passat,DoubleOverhead Camshaft,Auto,Pale White,32000,993013882,Hatchback,Pasco,2022,4
Male,77449,Hyundai,Sonata,Overhead Camshaft,Manual,Black,20000,535469427,SUV,Janesville,2022,4
Male,41998,Volkswagen,Passat,DoubleOverhead Camshaft,Auto,Black,9600,852573102,Hatchback,Scottsdale,2022,4
Male,70060,Lexus,LX470,Overhead Camshaft,Manual,Pale White,54000,787587841,SUV,Austin,2022,4
Male,90062,Toyota,Tacoma,Overhead Camshaft,Manual,Pale White,24500,852573102,Hardtop,Austin,2022,4
Female,59621,Volkswagen,Jetta,DoubleOverhead Camshaft,Auto,Red,19000,787587841,Passenger,Austin,2022,4
Male,108965,BMW,528i,Overhead Camshaft,Manual,Black,21500,64573834,SUV,Middletown,2022,4
Male,104926,Porsche,Carrera Coupe,Overhead Camshaft,Manual,Pale White,26001,387018047,Hardtop,Greenville,2022,4
Male,105940,Volkswagen,Golf,DoubleOverhead Camshaft,Auto,Pale White,18001,787587841,Hardtop,Austin,2022,4
Male,80886,Nissan,Altima,DoubleOverhead Camshaft,Auto,Pale White,20000,993013882,Hatchback,Pasco,2022,4
Male,65970,Toyota,Celica,Overhead Camshaft,Manual,Pale White,14000,535469427,SUV,Janesville,2022,4
Male,71168,Saturn,LS,DoubleOverhead Camshaft,Auto,Pale White,51000,852573102,Sedan,Scottsdale,2022,4
Female,115418,Mercedes-B,E-Class,DoubleOverhead Camshaft,Auto,Pale White,31000,787587841,Sedan,Austin,2022,4
Male,66369,Chrysler,Sebring Coupe,Overhead Camshaft,Manual,Pale White,26100,387018047,Sedan,Greenville,2022,4
Male,70520,Cadillac,Catera,DoubleOverhead Camshaft,Auto,Red,28000,993013882,Hatchback,Pasco,2022,4
Male,39458,BMW,323i,DoubleOverhead Camshaft,Auto,Black,9000,535469427,Hatchback,Janesville,2022,4
Male,65149,Volkswagen,Jetta,DoubleOverhead Camshaft,Auto,Red,19000,852573102,Passenger,Scottsdale,2022,4
Female,90699,Dodge,Avenger,DoubleOverhead Camshaft,Auto,Red,22000,787587841,Passenger,Austin,2022,4
Female,109259,Honda,Passport,Overhead Camshaft,Manual,Black,22000,64573834,Hatchback,Middletown,2022,4
Female,88957,Chevrolet,Prizm,DoubleOverhead Camshaft,Auto,Pale White,42000,605047114,Hatchback,Aurora,2022,4
Male,86375,Honda,Civic,Overhead Camshaft,Manual,Black,43000,387018047,Hatchback,Greenville,2022,4
Male,68087,Honda,CR-V,DoubleOverhead Camshaft,Auto,Pale White,22000,993013882,SUV,Pasco,2022,4
Female,143524,Buick,Park Avenue,Overhead Camshaft,Manual,Red,45000,852573102,Hatchback,Scottsdale,2022,4
Male,136409,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,14000,993013882,Hardtop,Pasco,2022,4
Male,124055,Ford,Expedition,Overhead Camshaft,Manual,Pale White,14000,64573834,SUV,Middletown,2022,4
Male,75614,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Red,19000,605047114,Sedan,Aurora,2022,4
Male,46310,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Red,29500,64573834,Hardtop,Middletown,2022,4
Male,61177,Toyota,Tacoma,Overhead Camshaft,Manual,Pale White,24500,787587841,Hardtop,Austin,2022,4
Male,49685,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Red,17000,605047114,Hardtop,Aurora,2022,4
Male,44130,Subaru,Forester,Overhead Camshaft,Manual,Red,26000,993013882,Hardtop,Pasco,2022,4
Male,70725,Mercury,Grand Marquis,DoubleOverhead Camshaft,Auto,Black,19000,787587841,SUV,Austin,2022,4
Female,30862,Honda,Civic,Overhead Camshaft,Manual,Pale White,45000,387018047,Hatchback,Pasco,2022,4
Male,110618,Chrysler,Sebring Coupe,DoubleOverhead Camshaft,Auto,Pale White,46000,993013882,Sedan,Janesville,2022,4
Female,39974,Toyota,Celica,DoubleOverhead Camshaft,Auto,Pale White,31000,535469427,SUV,Scottsdale,2022,4
Male,120722,Volkswagen,Golf,DoubleOverhead Camshaft,Auto,Red,35000,852573102,Hatchback,Austin,2022,4
Male,57390,Dodge,Durango,Overhead Camshaft,Manual,Pale White,27000,787587841,SUV,Middletown,2022,4
Male,143439,Honda,Odyssey,Overhead Camshaft,Manual,Pale White,27000,64573834,Passenger,Aurora,2022,4
Female,118646,Honda,CR-V,DoubleOverhead Camshaft,Auto,Pale White,22000,605047114,SUV,Pasco,2022,4
Male,78617,Chrysler,300M,DoubleOverhead Camshaft,Auto,Black,26000,387018047,SUV,Janesville,2022,4
Male,70738,Dodge,Ram Wagon,DoubleOverhead Camshaft,Auto,Black,22000,993013882,Passenger,Scottsdale,2022,4
Male,69678,Chrysler,Sebring Coupe,DoubleOverhead Camshaft,Auto,Pale White,46500,535469427,Sedan,Janesville,2022,4
Male,97917,Dodge,Stratus,Overhead Camshaft,Manual,Red,37000,852573102,Hatchback,Scottsdale,2022,4
Female,102477,Chevrolet,Metro,Overhead Camshaft,Manual,Pale White,13500,787587841,Passenger,Austin,2022,4
Female,81677,Dodge,Dakota,DoubleOverhead Camshaft,Auto,Pale White,21000,64573834,Sedan,Middletown,2022,4
Male,78483,Hyundai,Sonata,Overhead Camshaft,Manual,Pale White,13000,605047114,SUV,Aurora,2022,4
Male,36954,Ford,Taurus,Overhead Camshaft,Manual,Black,43000,387018047,SUV,Greenville,2022,4
Male,63187,Toyota,RAV4,Overhead Camshaft,Manual,Pale White,22500,993013882,Hatchback,Pasco,2022,4
Female,111554,Porsche,Boxter,DoubleOverhead Camshaft,Auto,Black,26000,535469427,SUV,Janesville,2022,4
Male,41972,Toyota,Tacoma,Overhead Camshaft,Manual,Pale White,24000,852573102,SUV,Scottsdale,2022,4
Female,80276,Volkswagen,Passat,DoubleOverhead Camshaft,Auto,Pale White,31000,787587841,Hatchback,Austin,2022,4
Male,108262,BMW,528i,Overhead Camshaft,Manual,Black,21000,64573834,SUV,Middletown,2022,4
Male,107891,Mitsubishi,Diamante,DoubleOverhead Camshaft,Auto,Pale White,21000,605047114,Hatchback,Aurora,2022,4
Female,62739,Toyota,RAV4,Overhead Camshaft,Manual,Black,85000,387018047,Hatchback,Greenville,2022,4
Female,31656,Pontiac,Grand Am,DoubleOverhead Camshaft,Auto,Red,19000,64573834,SUV,Middletown,2022,4
Male,92213,Saturn,LW,Overhead Camshaft,Manual,Pale White,13000,605047114,Hatchback,Aurora,2022,4
Male,46794,Volvo,S70,Overhead Camshaft,Manual,Black,22001,535469427,Hardtop,Janesville,2022,4
Male,119244,Volkswagen,Passat,DoubleOverhead Camshaft,Auto,Pale White,32000,993013882,Hatchback,Pasco,2022,4
Male,142284,Volvo,S40,DoubleOverhead Camshaft,Auto,Red,29000,535469427,Sedan,Janesville,2022,4
Male,74432,Mercedes-B,CL500,Overhead Camshaft,Manual,Black,22500,852573102,SUV,Scottsdale,2022,4
Female,106181,Dodge,Viper,DoubleOverhead Camshaft,Auto,Red,23000,787587841,SUV,Austin,2022,4
Male,87682,Mitsubishi,Galant,DoubleOverhead Camshaft,Auto,Pale White,36000,64573834,Passenger,Middletown,2022,4
Male,48273,Pontiac,Bonneville,DoubleOverhead Camshaft,Auto,Red,19000,605047114,Hatchback,Aurora,2022,4
Male,45192,Infiniti,I30,Overhead Camshaft,Manual,Red,22500,852573102,Hardtop,Austin,2022,4
Male,126889,Nissan,Quest,Overhead Camshaft,Manual,Black,19000,993013882,SUV,Pasco,2022,4
Male,106177,Plymouth,Breeze,DoubleOverhead Camshaft,Auto,Red,39000,787587841,Hardtop,Austin,2022,4
Female,119373,Oldsmobile,Silhouette,DoubleOverhead Camshaft,Auto,Red,12500,852573102,Sedan,Scottsdale,2022,4
Male,74105,Buick,Park Avenue,Overhead Camshaft,Manual,Red,45000,535469427,Hatchback,Janesville,2022,4
Male,140243,Cadillac,Escalade,Overhead Camshaft,Manual,Black,34000,852573102,Sedan,Scottsdale,2022,4
Male,126131,Jeep,Wrangler,DoubleOverhead Camshaft,Auto,Red,19500,787587841,Hatchback,Austin,2022,4
Male,62047,Volvo,S40,DoubleOverhead Camshaft,Auto,Pale White,42500,64573834,Sedan,Middletown,2022,4
Female,46419,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Pale White,26000,605047114,Hatchback,Aurora,2022,4
Male,147591,Chrysler,LHS,Overhead Camshaft,Manual,Black,51000,387018047,Hatchback,Greenville,2022,4
Male,79889,Volkswagen,Jetta,DoubleOverhead Camshaft,Auto,Red,22300,993013882,Passenger,Pasco,2022,4
Male,81634,Pontiac,Grand Prix,DoubleOverhead Camshaft,Auto,Pale White,42100,535469427,Passenger,Janesville,2022,4
Female,101768,Volkswagen,Jetta,DoubleOverhead Camshaft,Auto,Red,69000,852573102,Passenger,Scottsdale,2022,4
Male,55269,Nissan,Xterra,DoubleOverhead Camshaft,Auto,Black,26000,787587841,Passenger,Austin,2022,4
Female,122275,Ford,Ranger,DoubleOverhead Camshaft,Auto,Black,61000,535469427,Hatchback,Janesville,2022,4
Female,32144,Nissan,Quest,DoubleOverhead Camshaft,Auto,Pale White,32000,852573102,SUV,Scottsdale,2022,4
Male,75617,Pontiac,Grand Am,DoubleOverhead Camshaft,Auto,Red,31000,787587841,SUV,Austin,2022,4
Male,97347,Lincoln,Continental,Overhead Camshaft,Manual,Black,42500,64573834,Passenger,Middletown,2022,4
Male,102268,Mitsubishi,Diamante,DoubleOverhead Camshaft,Auto,Pale White,21000,605047114,Hatchback,Aurora,2022,4
Male,68082,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Pale White,26000,605047114,Hardtop,Aurora,2022,4
Female,53621,Audi,A4,Overhead Camshaft,Manual,Pale White,12001,605047114,Hardtop,Aurora,2022,4
Male,108043,Hyundai,Sonata,Overhead Camshaft,Manual,Black,15000,535469427,SUV,Janesville,2022,4
Male,70396,Mitsubishi,3000GT,Overhead Camshaft,Manual,Red,24000,852573102,Sedan,Scottsdale,2022,4
Female,62483,Chrysler,Concorde,DoubleOverhead Camshaft,Auto,Pale White,46801,387018047,Hardtop,Greenville,2022,4
Female,85508,Nissan,Pathfinder,DoubleOverhead Camshaft,Auto,Red,31001,387018047,Hardtop,Greenville,2022,4
Male,145750,Mitsubishi,Diamante,DoubleOverhead Camshaft,Auto,Black,18000,605047114,Hatchback,Aurora,2022,4
Male,103793,Honda,Civic,Overhead Camshaft,Manual,Pale White,45000,387018047,Hatchback,Greenville,2022,4
Male,141746,Jeep,Grand Cherokee,Overhead Camshaft,Manual,Pale White,15000,993013882,SUV,Pasco,2022,4
Male,140928,Pontiac,Grand Am,DoubleOverhead Camshaft,Auto,Red,19000,535469427,SUV,Janesville,2022,4
Male,96625,Buick,Park Avenue,DoubleOverhead Camshaft,Auto,Red,12000,852573102,Hatchback,Scottsdale,2022,4
Female,53528,Ford,Expedition,Overhead Camshaft,Manual,Black,10000,535469427,SUV,Austin,2022,4
Male,144279,Volkswagen,Passat,Overhead Camshaft,Manual,Pale White,12000,852573102,Hatchback,Janesville,2022,4
